Timestamp,CPU Usage System Wide (%),Swap Memory Total (bytes),Swap Memory Used (bytes),Swap Memory Free (bytes),Swap Memory Percentage (%),Individual CPU Usage (%),Virtual Memory Total (bytes),Virtual Memory Available (bytes),Virtual Memory Percentage (%),Virtual Memory Used (bytes),Virtual Memory Free (bytes),Virtual Memory Active (bytes),Virtual Memory Buffer (bytes),Virtual Memory Cache (bytes),Virtual Memory Shared (bytes)
2024-03-28 15:08:59,7.3,2147479552,1048576,2146430976,0.0,"[13.0, 10.0, 0.0, 20.0]",8197910528,3986210816,51.4,3411005440,440713216,3947700224,550494208,3795697664,489164800
2024-03-28 15:08:59,5.0,2147479552,1048576,2146430976,0.0,"[5.0, 9.5, 0.0, 10.0]",8197910528,3986210816,51.4,3411005440,440713216,3947700224,550494208,3795697664,489164800
2024-03-28 15:08:59,7.3,2147479552,1048576,2146430976,0.0,"[5.0, 9.5, 9.1, 10.5]",8197910528,3986456576,51.4,3410743296,440713216,3947909120,550494208,3795959808,489164800
2024-03-28 15:08:59,30.0,2147479552,1048576,2146430976,0.0,"[20.0, 9.5, 25.0, 15.8]",8197910528,3981299712,51.4,3415900160,435556352,3947687936,550494208,3795959808,489164800
2024-03-28 15:09:00,5.0,2147479552,1048576,2146430976,0.0,"[4.8, 14.3, 0.0, 14.3]",8197910528,3980759040,51.4,3416412160,434782208,3947565056,550494208,3796221952,489164800
2024-03-28 15:09:00,7.1,2147479552,1048576,2146430976,0.0,"[0.0, 13.6, 0.0, 14.3]",8197910528,3980759040,51.4,3416412160,434782208,3947565056,550494208,3796221952,489164800
2024-03-28 15:09:00,5.0,2147479552,1048576,2146430976,0.0,"[0.0, 9.5, 0.0, 10.5]",8197910528,3980804096,51.4,3416412160,434782208,3947581440,550494208,3796221952,489164800
2024-03-28 15:09:00,9.5,2147479552,1048576,2146430976,0.0,"[0.0, 9.1, 0.0, 14.3]",8197910528,3981029376,51.4,3416150016,434782208,3947569152,550494208,3796484096,489164800
2024-03-28 15:09:00,7.3,2147479552,1048576,2146430976,0.0,"[14.3, 0.0, 0.0, 16.7]",8197910528,3981029376,51.4,3416150016,434782208,3947397120,550494208,3796484096,489164800
2024-03-28 15:09:01,9.8,2147479552,1048576,2146430976,0.0,"[5.0, 9.5, 0.0, 14.3]",8197910528,3980173312,51.4,3417006080,433750016,3947487232,550494208,3796660224,489164800
2024-03-28 15:09:01,5.0,2147479552,1048576,2146430976,0.0,"[0.0, 13.6, 0.0, 15.0]",8197910528,3981082624,51.4,3416096768,434659328,3946319872,550494208,3796660224,489164800
2024-03-28 15:09:01,7.1,2147479552,1048576,2146430976,0.0,"[9.5, 9.1, 4.8, 9.5]",8197910528,3981176832,51.4,3416002560,434401280,3946323968,550502400,3797004288,489164800
2024-03-28 15:09:01,5.0,2147479552,1048576,2146430976,0.0,"[14.3, 13.6, 0.0, 0.0]",8197910528,3981340672,51.4,3415875584,434524160,3946393600,550502400,3797008384,489164800
2024-03-28 15:09:01,5.0,2147479552,1048576,2146430976,0.0,"[10.0, 9.5, 0.0, 0.0]",8197910528,3981307904,51.4,3415871488,434266112,3946422272,550502400,3797270528,489164800
2024-03-28 15:09:02,5.0,2147479552,1048576,2146430976,0.0,"[10.5, 9.5, 0.0, 0.0]",8197910528,3981307904,51.4,3415871488,434266112,3946442752,550502400,3797270528,489164800
2024-03-28 15:09:02,10.3,2147479552,1048576,2146430976,0.0,"[14.3, 19.0, 14.3, 15.8]",8197910528,3978752000,51.5,3418447872,431427584,3947184128,550502400,3797532672,489164800
2024-03-28 15:09:02,5.0,2147479552,1048576,2146430976,0.0,"[10.0, 9.5, 0.0, 0.0]",8197910528,3978752000,51.5,3418447872,431427584,3947216896,550502400,3797532672,489164800
2024-03-28 15:09:02,7.1,2147479552,1048576,2146430976,0.0,"[14.3, 13.0, 5.0, 0.0]",8197910528,3978752000,51.5,3418447872,431427584,3947216896,550502400,3797532672,489164800
2024-03-28 15:09:02,5.0,2147479552,1048576,2146430976,0.0,"[15.0, 9.5, 0.0, 0.0]",8197910528,3978670080,51.5,3418529792,431169536,3947220992,550502400,3797708800,489164800
2024-03-28 15:09:03,7.1,2147479552,1048576,2146430976,0.0,"[14.3, 13.6, 0.0, 0.0]",8197910528,3978670080,51.5,3418529792,431169536,3947220992,550502400,3797708800,489164800
2024-03-28 15:09:03,7.3,2147479552,1048576,2146430976,0.0,"[5.0, 18.2, 0.0, 10.0]",8197910528,3978330112,51.5,3418869760,430653440,3947065344,550502400,3797884928,489164800
2024-03-28 15:09:03,4.9,2147479552,1048576,2146430976,0.0,"[5.0, 9.5, 0.0, 5.3]",8197910528,3978330112,51.5,3418869760,430653440,3947106304,550502400,3797884928,489164800
2024-03-28 15:09:03,5.1,2147479552,1048576,2146430976,0.0,"[14.3, 13.6, 0.0, 0.0]",8197910528,3978485760,51.5,3418693632,430395392,3946975232,550502400,3798319104,489164800
2024-03-28 15:09:03,7.3,2147479552,1048576,2146430976,0.0,"[10.0, 9.5, 0.0, 15.0]",8197910528,3978485760,51.5,3418693632,430395392,3946975232,550502400,3798319104,489164800
2024-03-28 15:09:04,7.3,2147479552,1048576,2146430976,0.0,"[10.0, 13.6, 0.0, 0.0]",8197910528,3978473472,51.5,3418689536,430137344,3946975232,550502400,3798581248,489164800
2024-03-28 15:09:04,5.0,2147479552,1048576,2146430976,0.0,"[15.0, 9.5, 0.0, 5.0]",8197910528,3978473472,51.5,3418689536,430137344,3947036672,550502400,3798581248,489164800
2024-03-28 15:09:04,9.8,2147479552,1048576,2146430976,0.0,"[15.0, 13.6, 5.0, 0.0]",8197910528,3978493952,51.5,3418689536,430137344,3947077632,550502400,3798581248,489164800
2024-03-28 15:09:04,7.3,2147479552,1048576,2146430976,0.0,"[10.0, 13.6, 0.0, 4.8]",8197910528,3978481664,51.5,3418685440,429879296,3947134976,550502400,3798843392,489164800
2024-03-28 15:09:04,7.3,2147479552,1048576,2146430976,0.0,"[10.0, 9.5, 0.0, 0.0]",8197910528,3978481664,51.5,3418685440,429879296,3947134976,550502400,3798843392,489164800
2024-03-28 15:09:05,7.3,2147479552,1048576,2146430976,0.0,"[14.3, 9.5, 0.0, 0.0]",8197910528,3978399744,51.5,3418767360,429621248,3947139072,550502400,3799019520,489164800
2024-03-28 15:09:05,14.6,2147479552,1048576,2146430976,0.0,"[14.3, 0.0, 5.0, 20.0]",8197910528,3978399744,51.5,3418767360,429621248,3947139072,550502400,3799019520,489164800
2024-03-28 15:09:05,4.9,2147479552,1048576,2146430976,0.0,"[9.1, 0.0, 10.0, 0.0]",8197910528,3978575872,51.5,3418591232,429621248,3947139072,550502400,3799195648,489164800
2024-03-28 15:09:05,7.5,2147479552,1048576,2146430976,0.0,"[0.0, 13.6, 14.3, 0.0]",8197910528,3978567680,51.5,3418640384,429391872,3947507712,550502400,3799375872,489164800
2024-03-28 15:09:05,5.0,2147479552,1048576,2146430976,0.0,"[0.0, 9.5, 10.0, 10.0]",8197910528,3978813440,51.5,3418378240,429391872,3947565056,550502400,3799638016,489164800
2024-03-28 15:09:06,7.3,2147479552,1048576,2146430976,0.0,"[4.8, 9.5, 10.0, 0.0]",8197910528,3978813440,51.5,3418378240,429391872,3947646976,550502400,3799638016,489164800
2024-03-28 15:09:06,5.0,2147479552,1048576,2146430976,0.0,"[0.0, 13.6, 10.0, 0.0]",8197910528,3978555392,51.5,3418636288,429133824,3947732992,550506496,3799633920,489164800
2024-03-28 15:09:06,7.3,2147479552,1048576,2146430976,0.0,"[0.0, 9.5, 10.5, 0.0]",8197910528,3978821632,51.5,3418370048,429133824,3946893312,550506496,3799900160,489164800
